,0,1,2,3,4,5,6,7,8,9,10
18,0.2571428571428571,0.22857142857142856,0.3142857142857143,0.17142857142857143,0.5714285714285714,0.37142857142857144,73,111,180,271,0
19,0.22058823529411764,0.38235294117647056,0.29411764705882354,0.2647058823529412,0.35294117647058826,0.3088235294117647,62,93,135,242,0
20,0.125,1.125,0.3125,0.25,0.125,0.3125,59,76,112,171,0
21,0.6153846153846154,0.46153846153846156,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.15384615384615385,53,82,112,189,0
22,0.32786885245901637,0.26229508196721313,0.39344262295081966,0.39344262295081966,0.22950819672131148,0.4098360655737705,39,55,86,188,0
23,0.1607142857142857,0.5714285714285714,0.2857142857142857,0.2222222222222222,1.3333333333333333,0.2222222222222222,58,79,129,223,0
24,0.5,0.5,0.28125,0.5,0.375,0.34375,39,52,88,164,0
25,0.3076923076923077,0.15384615384615385,0.6923076923076923,0.7692307692307693,0.46153846153846156,0.23076923076923078,56,78,130,158,0
26,0.5,0.30000000000000004,0.1,0.5,0.2,0.1,36,47,76,136,0
27,0.3076923076923077,0.15384615384615385,0.9230769230769231,0.3076923076923077,0.15384615384615385,0.9230769230769231,32,42,50,68,0
28,0.7868852459016393,0.3442622950819672,0.7540983606557377,0.7868852459016393,0.3442622950819672,0.7540983606557377,363,389,403,429,0
29,0.25970149253731345,0.3522388059701492,0.4835820895522388,0.1791044776119403,0.4,0.4955223880597015,53,73,106,180,0
30,0.15789473684210525,0.5526315789473684,0.3684210526315789,0.15789473684210525,0.5526315789473684,0.42105263157894735,54,80,122,233,0
31,0.2459016393442623,0.32786885245901637,0.5409836065573771,0.2459016393442623,0.36065573770491804,0.5409836065573771,35,48,74,116,0
32,0.16666666666666666,0.5,0.5,0.25,0.3333333333333333,0.5,66,98,111,276,0
33,0.3076923076923077,0.5,0.25,0.23076923076923078,0.5,0.2692307692307692,71,90,138,260,0
34,0.29268292682926833,0.1951219512195122,0.2682926829268293,0.3902439024390244,0.24390243902439024,0.2926829268292683,31,43,61,165,0
35,0.5,0.375,0.375,0.375,0.375,0.40625,57,59,60,116,0
36,0.7424242424242424,0.21212121212121213,0.30303030303030304,0.6363636363636364,0.2727272727272727,0.30303030303030304,57,72,112,180,0
37,0.47761194029850745,0.29850746268656714,0.3582089552238806,0.3582089552238806,0.3283582089552239,0.3582089552238806,48,63,88,148,0
38,0.15000000000000002,0.2,0.5,0.30000000000000004,0.2,0.5,59,78,138,247,0
39,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.8888888888888888,0.2222222222222222,58,81,98,166,0
40,0.3076923076923077,0.46153846153846156,0.36752136752136755,0.3333333333333333,0.47863247863247865,0.39316239316239315,58,85,114,172,0
41,0.7000000000000001,0.2,0.35,0.30000000000000004,0.2,0.35,28,41,84,168,0
42,1.0434782608695652,0.3913043478260869,0.391304347826087,0.8695652173913043,0.3913043478260869,0.391304347826087,59,98,171,262,0
43,0.3387096774193548,0.2903225806451613,0.3225806451612903,0.3387096774193548,0.2903225806451613,0.3548387096774194,64,92,149,237,0
44,0.27906976744186046,0.27906976744186046,0.4883720930232558,0.46511627906976744,0.23255813953488372,0.5348837209302325,60,98,161,298,0
45,0.26905829596412556,0.3796711509715994,0.3976083707025411,0.2825112107623318,0.37070254110612855,0.4170403587443946,45,62,97,154,0
46,0.24096385542168675,0.3534136546184739,0.5502008032128514,0.22891566265060243,0.3293172690763052,0.5823293172690763,66,96,158,263,0
47,0.4444444444444444,0.2222222222222222,0.25,0.16666666666666666,0.4166666666666667,0.3055555555555556,55,76,114,216,0
48,0.0,1.75,0.75,0.0,1.75,0.75,90,177,177,445,0
49,0.22941176470588237,0.3176470588235294,0.39705882352941174,0.24127465857359634,0.32473444613050073,0.40971168437025796,54,72,105,170,0
50,2.0,0.18181818181818182,0.20454545454545456,0.2727272727272727,0.22727272727272727,0.20454545454545456,62,90,134,221,0
51,0.24,0.08,0.96,0.08,1.92,0.6,47,62,90,157,0
52,0.36,0.24,0.12,0.36,0.24,0.12,39,59,97,155,0
53,0.20512820512820512,0.46153846153846156,0.15384615384615385,0.20512820512820512,0.15384615384615385,0.5384615384615384,53,74,105,193,0
54,0.23376623376623376,0.38961038961038963,0.33766233766233766,0.23376623376623376,0.44155844155844154,0.33766233766233766,34,46,71,125,0
55,0.20689655172413793,0.13793103448275862,0.6551724137931034,0.20689655172413793,0.13793103448275862,0.6551724137931034,47,59,127,242,0
56,0.2857142857142857,0.39775910364145656,0.5098039215686274,0.2689075630252101,0.39775910364145656,0.5266106442577031,55,63,92,180,0
57,0.30188679245283023,0.37735849056603776,0.5031446540880503,0.28301886792452835,0.31446540880503143,0.5471698113207547,32,44,70,144,0
58,0.13725490196078433,0.23529411764705882,0.2549019607843137,0.11764705882352941,0.3235294117647059,0.27450980392156865,41,60,89,153,0
59,0.29523809523809524,0.2920634920634921,0.38412698412698415,0.2761904761904762,0.3238095238095238,0.39365079365079364,55,74,110,185,0
60,0.175,0.30000000000000004,0.2125,0.22499999999999998,0.225,0.225,43,57,81,138,0
61,0.31343283582089554,0.1044776119402985,0.23880597014925373,0.26865671641791045,0.1044776119402985,0.26865671641791045,45,61,88,159,0
62,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.36363636363636365,0.18181818181818182,62,79,128,220,0
63,0.11538461538461539,0.3076923076923077,0.25,0.38461538461538464,0.3076923076923077,0.25,38,56,82,145,0
64,0.2571428571428571,0.2857142857142857,0.2857142857142857,0.2571428571428571,0.22857142857142856,0.3142857142857143,44,60,87,140,0
65,0.2857142857142857,0.38095238095238093,0.23809523809523808,0.5714285714285714,0.38095238095238093,0.23809523809523808,63,84,123,193,0
66,0.16666666666666666,0.375,0.5416666666666666,0.41666666666666663,0.375,0.5833333333333334,45,61,95,198,0
67,0.3333333333333333,0.4444444444444444,0.3888888888888889,0.2222222222222222,0.6666666666666666,0.3888888888888889,82,142,199,291,0
68,0.6818181818181818,0.36363636363636365,0.18181818181818182,0.5454545454545454,0.18181818181818182,0.45454545454545453,54,66,124,202,0
69,0.15384615384615385,0.07692307692307693,2.307692307692308,0.15384615384615385,0.07692307692307693,2.0,62,81,118,227,0
70,0.2807017543859649,0.32280701754385965,0.3543859649122807,0.26666666666666666,0.3298245614035088,0.3719298245614035,60,82,117,190,0
71,0.4,0.2,0.22,0.4,0.2,0.24,34,53,78,148,0
72,0.29411764705882354,0.3006535947712418,0.2679738562091503,0.2745098039215686,0.3137254901960784,0.29411764705882354,46,72,120,223,0
73,0.32,0.08,0.8400000000000001,0.48,0.48,0.32,35,45,83,152,0
74,0.23529411764705882,0.21176470588235294,0.25882352941176473,0.2823529411764706,0.1411764705882353,0.29411764705882354,51,67,105,180,0
75,1.8181818181818183,0.7272727272727273,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.18181818181818182,55,73,129,299,0
76,0.39215686274509803,0.3529411764705882,0.19607843137254902,0.29411764705882354,0.47058823529411764,0.19607843137254902,74,102,142,203,0
77,0.25862068965517243,0.2413793103448276,0.31896551724137934,0.2327586206896552,0.2413793103448276,0.33189655172413796,40,58,85,148,0
78,0.9302325581395349,0.23255813953488372,0.5348837209302325,1.627906976744186,0.13953488372093023,0.5813953488372093,39,51,69,115,0
79,0.2696629213483146,0.4044943820224719,0.2696629213483146,0.23595505617977527,0.42696629213483145,0.2808988764044944,59,72,118,161,0
80,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.75,48,78,107,150,0
81,0.28346456692913385,0.3937007874015748,0.42650918635170604,0.2559055118110236,0.4068241469816273,0.452755905511811,31,47,73,135,0
82,0.3333333333333333,0.2222222222222222,0.3888888888888889,1.222222222222222,0.3333333333333333,0.4444444444444444,36,54,84,123,0
83,0.26666666666666666,0.5,0.16666666666666666,0.5,0.3333333333333333,0.2,51,78,107,167,0
84,0.2727272727272727,0.8181818181818181,0.3181818181818182,0.2727272727272727,0.8181818181818181,0.3181818181818182,33,47,66,134,0
85,2.0,0.9230769230769231,0.7692307692307693,2.0,1.5384615384615385,0.7692307692307693,48,65,96,134,0
86,0.3076923076923077,0.23076923076923078,0.4230769230769231,0.23076923076923078,0.46153846153846156,0.4230769230769231,56,88,146,278,0
87,0.25806451612903225,0.4032258064516129,0.3870967741935484,0.41935483870967744,0.43548387096774194,0.3951612903225806,57,75,120,207,0
88,0.3968253968253968,0.2222222222222222,0.30158730158730157,0.7619047619047619,0.25396825396825395,0.30158730158730157,65,92,137,206,0
89,0.3253012048192771,0.3614457831325301,0.40963855421686746,0.3253012048192771,0.3614457831325301,0.40963855421686746,72,95,123,187,0
90,0.12138728323699421,1.1849710982658959,2.5433526011560694,0.12716763005780346,1.1271676300578035,2.5433526011560694,41,58,99,205,0
91,0.22580645161290322,0.3870967741935484,0.22580645161290322,0.20967741935483872,0.3387096774193548,0.25,55,85,127,218,0
92,0.3368421052631579,0.23157894736842105,0.4,0.22105263157894733,0.25263157894736843,0.4,36,49,67,117,0
93,0.18823529411764706,0.3882352941176471,0.2823529411764706,0.3176470588235294,0.23529411764705882,0.2823529411764706,41,56,83,149,0
94,0.4807692307692308,0.2692307692307692,0.4230769230769231,0.2884615384615385,0.38461538461538464,0.4423076923076923,81,114,177,292,0
95,0.3882352941176471,0.2823529411764706,0.24705882352941178,0.45882352941176474,0.32941176470588235,0.24705882352941178,54,79,120,222,0
96,0.2857142857142857,0.21428571428571427,0.09523809523809523,0.2857142857142857,0.21428571428571427,0.09523809523809523,54,75,117,190,0
97,0.5079365079365079,0.31746031746031744,0.3492063492063492,0.38095238095238093,0.3492063492063492,0.3492063492063492,84,131,180,286,0
98,0.24,0.16,0.2,0.4,0.4,0.2,55,87,129,217,0
99,0.29411764705882354,0.058823529411764705,0.17647058823529413,0.6176470588235294,0.5294117647058824,0.17647058823529413,51,75,104,166,0
100,0.26011560693641617,0.30057803468208094,0.5028901734104047,0.2774566473988439,0.30057803468208094,0.5086705202312138,38,57,88,161,0
101,0.28346456692913385,0.2677165354330709,0.2440944881889764,0.28346456692913385,0.25196850393700787,0.2637795275590551,133,209,264,336,0
102,0.16666666666666666,1.25,0.5,0.16666666666666666,0.6666666666666666,0.3333333333333333,86,117,137,188,0
103,0.29268292682926833,0.36585365853658536,0.2926829268292683,0.32926829268292684,0.3780487804878049,0.29878048780487804,65,93,137,233,0
104,0.2727272727272727,0.11363636363636363,0.36363636363636365,0.3409090909090909,0.11363636363636363,0.36363636363636365,50,62,86,140,0
105,0.23529411764705882,0.21568627450980393,0.1568627450980392,0.3137254901960784,0.2549019607843137,0.16666666666666666,25,37,54,97,0
106,0.42857142857142855,0.3333333333333333,0.34523809523809523,0.47619047619047616,0.35714285714285715,0.36904761904761907,46,65,96,162,0
107,0.3076923076923077,0.2222222222222222,0.24786324786324787,0.4444444444444444,0.2905982905982906,0.2564102564102564,36,49,76,142,0
108,0.26666666666666666,0.2,0.5666666666666667,0.26666666666666666,0.26666666666666666,0.5666666666666667,71,94,139,233,0
109,1.826086956521739,0.34782608695652173,0.17391304347826086,0.5217391304347826,0.2608695652173913,0.21739130434782608,45,58,74,137,0
110,0.1956521739130435,0.32608695652173914,0.18478260869565216,0.2608695652173913,0.21739130434782608,0.21739130434782608,25,40,63,142,0
111,0.4166666666666667,0.2777777777777778,0.3194444444444444,0.2916666666666667,0.3333333333333333,0.3333333333333333,51,71,108,181,0
112,0.40816326530612246,0.20408163265306123,0.20408163265306123,0.24489795918367346,0.20408163265306123,0.22448979591836735,45,59,83,149,0
113,0.2916666666666667,0.4166666666666667,0.3472222222222222,0.25,0.3611111111111111,0.4027777777777778,35,46,65,123,0
114,0.3125,0.2916666666666667,0.3541666666666667,0.20833333333333334,0.4375,0.3958333333333333,60,81,118,204,0
115,0.2537313432835821,0.29850746268656714,0.35323383084577115,0.26865671641791045,0.2885572139303483,0.3681592039800995,50,66,102,173,0
116,0.11764705882352941,0.4411764705882353,0.29411764705882354,0.23529411764705882,0.5294117647058824,0.17647058823529413,86,113,149,251,0
117,0.15789473684210525,0.10526315789473684,0.2631578947368421,0.10526315789473684,0.47368421052631576,0.2631578947368421,53,67,97,159,0
118,0.5,0.2,0.2,0.5,0.2,0.2,26,40,62,108,0
119,0.9333333333333333,0.4,0.2,0.9333333333333333,0.4,0.2,88,118,154,324,0
120,0.3333333333333333,0.2,0.13333333333333333,0.5,0.26666666666666666,0.13333333333333333,28,36,55,103,0
121,0.2571428571428571,0.3238095238095238,0.23809523809523808,0.3142857142857143,0.3619047619047619,0.24761904761904763,52,74,121,196,0
122,0.3214285714285714,0.21428571428571427,0.23214285714285715,0.3214285714285714,0.25,0.23214285714285715,60,81,128,238,0
123,0.5925925925925926,0.37037037037037035,0.25925925925925924,0.5925925925925926,0.37037037037037035,0.25925925925925924,67,86,116,215,0
124,0.8928571428571429,0.6964285714285714,1.4285714285714286,0.9821428571428571,0.6964285714285714,1.4285714285714286,49,55,100,151,0
125,0.20253164556962022,0.3628691983122363,0.4092827004219409,0.17721518987341772,0.33755274261603374,0.4388185654008439,44,62,88,157,0
126,0.14285714285714285,0.07142857142857142,0.6428571428571428,0.07142857142857142,2.0,0.6428571428571428,79,103,147,268,0
127,0.2553191489361702,0.19148936170212766,0.425531914893617,0.3191489361702128,0.19148936170212766,0.425531914893617,45,69,128,247,0
128,0.8235294117647058,0.47058823529411764,0.23529411764705882,0.7058823529411764,0.47058823529411764,0.23529411764705882,44,61,90,115,0
129,0.1813186813186813,0.42857142857142855,0.34615384615384615,0.24175824175824176,0.4175824175824176,0.37362637362637363,56,79,124,214,0
130,0.13333333333333333,0.6666666666666666,0.4666666666666667,0.13333333333333333,0.6666666666666666,0.4666666666666667,87,119,129,246,0
131,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.5714285714285714,0.39285714285714285,37,48,71,154,0
132,0.315,0.39,0.375,0.315,0.38,0.395,54,86,141,251,0
133,0.25806451612903225,0.6451612903225806,0.45161290322580644,0.1935483870967742,0.45161290322580644,0.5483870967741935,49,62,119,233,0
134,0.43636363636363634,0.2909090909090909,0.34545454545454546,0.509090909090909,0.2909090909090909,0.34545454545454546,58,74,106,208,0
135,0.30000000000000004,0.23809523809523808,0.38571428571428573,0.32857142857142857,0.2761904761904762,0.38571428571428573,46,60,90,154,0
136,0.5128205128205128,0.3846153846153846,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.1794871794871795,37,52,77,133,0
137,0.43636363636363634,0.36363636363636365,0.2909090909090909,0.3818181818181818,0.36363636363636365,0.3090909090909091,55,77,107,192,0
138,1.0,0.8333333333333334,0.2777777777777778,1.0,0.8333333333333334,0.3333333333333333,59,85,118,230,0
139,0.35555555555555557,0.4,0.28888888888888886,0.17777777777777778,0.4,0.3111111111111111,43,70,117,222,0
140,0.4,0.16,0.3466666666666667,0.6,0.16,0.3466666666666667,83,113,159,234,0
141,0.4444444444444444,0.1111111111111111,0.6666666666666666,0.5555555555555556,0.1111111111111111,1.0,62,86,119,177,0
142,0.32432432432432434,0.2702702702702703,0.21621621621621623,0.32432432432432434,0.2702702702702703,0.24324324324324326,32,48,83,169,0
143,0.21311475409836064,0.33879781420765026,0.3879781420765027,0.2459016393442623,0.31693989071038253,0.40437158469945356,38,56,84,145,0
144,0.44117647058823534,0.2647058823529412,0.29411764705882354,0.2647058823529412,0.17647058823529413,0.11764705882352941,30,47,73,134,0
145,0.5454545454545454,0.2909090909090909,0.23636363636363636,0.36363636363636365,0.2545454545454545,0.2727272727272727,69,92,127,209,0
146,0.3033707865168539,0.33707865168539325,0.3146067415730337,0.2696629213483146,0.3595505617977528,0.3258426966292135,60,81,117,182,0
147,0.3783783783783784,0.24324324324324326,0.33783783783783783,0.11764705882352941,0.5882352941176471,0.29411764705882354,52,65,96,177,0
148,0.3913043478260869,0.2608695652173913,0.21739130434782608,0.2608695652173913,0.5217391304347826,0.21739130434782608,20,30,45,62,0
149,0.25,0.3333333333333333,0.20833333333333334,0.375,0.25,0.25,66,83,110,167,0
150,0.47619047619047616,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.42857142857142855,125,191,240,300,0
151,0.29508196721311475,0.3442622950819672,0.26229508196721313,0.32786885245901637,0.39344262295081966,0.2786885245901639,39,58,96,162,0
152,0.23529411764705882,0.3970588235294118,0.29411764705882354,0.2647058823529412,0.35294117647058826,0.29411764705882354,46,62,91,143,0
153,0.41044776119402987,0.3283582089552239,0.26865671641791045,0.2462686567164179,0.3582089552238806,0.26865671641791045,36,50,74,126,0
154,0.339622641509434,0.3584905660377358,0.3867924528301887,0.28301886792452835,0.37735849056603776,0.39622641509433965,54,88,146,246,0
155,0.4,0.16666666666666666,0.4666666666666667,0.30000000000000004,0.3333333333333333,0.26666666666666666,40,54,64,99,0
156,0.4,1.56,0.12,1.44,0.6,0.12,57,81,131,223,0
157,0.18367346938775508,0.5714285714285714,0.16326530612244897,0.24489795918367346,0.16326530612244897,0.16326530612244897,60,77,108,181,0
158,0.26249999999999996,0.2375,0.3375,0.24375000000000002,0.25,0.35,67,93,143,239,0
159,0.75,0.5,0.25,1.125,0.75,0.5,41,51,76,156,0
160,0.3333333333333333,0.16666666666666666,0.3888888888888889,0.16666666666666666,0.16666666666666666,0.3888888888888889,50,65,106,177,0
161,0.9090909090909092,0.12121212121212122,0.30303030303030304,0.7272727272727273,0.18181818181818182,0.18181818181818182,30,43,59,106,0
162,0.1764705882352941,0.35294117647058826,0.29411764705882354,0.1764705882352941,0.23529411764705882,0.35294117647058826,62,99,198,300,0
163,0.34285714285714286,0.4,0.4,0.2571428571428571,0.5142857142857142,0.4,53,75,160,243,0
164,0.30000000000000004,0.4857142857142857,0.3142857142857143,0.2571428571428571,0.42857142857142855,0.35714285714285715,74,101,181,325,0
165,0.34615384615384615,0.358974358974359,0.358974358974359,0.3076923076923077,0.41025641025641024,0.38461538461538464,56,84,132,221,0
166,0.2109375,0.171875,0.125,0.3125,0.203125,0.125,53,72,105,179,0
167,0.12,0.16,0.42,0.18,0.16,0.42,47,59,85,136,0
168,0.39252336448598124,0.7102803738317757,0.9719626168224299,0.0,1.2000000000000002,0.6,34,56,89,239,0
169,0.2,1.6,0.26666666666666666,7.466666666666667,1.4666666666666666,0.26666666666666666,35,45,64,105,0
170,0.2571428571428571,0.3238095238095238,0.26666666666666666,0.2571428571428571,0.3619047619047619,0.2761904761904762,37,51,75,144,0
171,0.3917525773195876,0.31958762886597936,0.36597938144329895,0.3711340206185567,0.31958762886597936,0.3865979381443299,57,75,111,192,0
172,0.12472647702407001,0.31072210065645517,0.700218818380744,0.12472647702407001,0.31072210065645517,0.7024070021881839,83,85,88,94,0
173,0.16666666666666666,0.2222222222222222,0.5,0.16666666666666666,0.2222222222222222,0.5,40,59,95,187,0
174,0.25,0.40625,0.34375,0.1875,0.375,0.3854166666666667,75,117,183,265,0
175,0.2,0.375,0.175,0.375,0.3,0.175,55,80,112,234,0
176,1.4210526315789473,0.47368421052631576,0.21052631578947367,1.6842105263157894,0.631578947368421,0.21052631578947367,66,105,149,256,0
177,0.41860465116279066,0.13953488372093023,0.4186046511627907,0.3488372093023256,0.16279069767441862,0.46511627906976744,57,83,124,212,0
178,0.26785714285714285,0.39285714285714285,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.375,33,47,69,104,0
179,0.28125,0.20833333333333334,0.3854166666666667,0.21875,0.25,0.3854166666666667,65,85,123,195,0
180,0.3791469194312796,0.3570300157977883,0.39652448657187994,0.34123222748815163,0.40126382306477093,0.4060031595576619,42,57,84,139,0
181,0.6428571428571428,0.3142857142857143,0.22857142857142856,0.6428571428571428,0.34285714285714286,0.22857142857142856,59,74,104,166,0
182,0.5263157894736842,0.3157894736842105,0.10526315789473684,0.3157894736842105,0.10526315789473684,0.8421052631578947,39,53,70,108,0
183,0.7142857142857142,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.2857142857142857,0.35714285714285715,45,54,65,149,0
184,0.5333333333333333,0.13333333333333333,0.5333333333333333,0.2,0.13333333333333333,0.6666666666666666,55,65,130,230,0
185,0.46511627906976744,0.27906976744186046,0.18604651162790697,0.5581395348837209,0.27906976744186046,0.20930232558139536,51,65,82,115,0
186,0.25,0.23809523809523808,0.2261904761904762,0.25,0.23809523809523808,0.23809523809523808,38,58,91,150,0
187,0.8,0.13333333333333333,0.8333333333333333,0.8,0.6666666666666666,0.13333333333333333,44,58,81,171,0
188,0.625,1.5,0.25,0.75,0.625,0.25,27,38,55,82,0
189,0.42105263157894735,0.3508771929824561,0.17543859649122806,0.42105263157894735,0.3157894736842105,0.19298245614035087,44,65,106,186,0
190,0.1764705882352941,0.29411764705882354,0.7058823529411765,0.1764705882352941,0.29411764705882354,0.7058823529411765,88,108,168,261,0
191,11.600000000000001,0.8,0.2,0.4,0.30000000000000004,0.2,53,73,95,189,0
192,0.34615384615384615,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.4358974358974359,0.24358974358974358,70,109,159,253,0
193,0.6153846153846154,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.46153846153846156,0.23076923076923078,67,91,141,226,0
194,0.3157894736842105,0.3157894736842105,0.2631578947368421,0.3157894736842105,0.3684210526315789,0.2631578947368421,36,55,76,173,0
195,0.125,11.75,0.75,1.25,0.125,0.75,27,36,49,70,0
196,0.3333333333333333,0.3148148148148148,0.4537037037037037,0.2777777777777778,0.35185185185185186,0.46296296296296297,57,89,128,214,0
197,0.3559322033898305,0.23728813559322035,0.2711864406779661,0.3559322033898305,0.23728813559322035,0.2711864406779661,53,73,102,164,0
198,0.42857142857142855,0.34285714285714286,0.3142857142857143,0.42857142857142855,0.45714285714285713,0.3142857142857143,48,60,96,174,0
199,0.2,0.26666666666666666,0.26666666666666666,1.2,0.26666666666666666,0.26666666666666666,111,177,229,300,0
200,0.3086232980332829,0.38729198184568836,0.46747352496217853,0.2723146747352496,0.3903177004538578,0.49016641452344933,40,54,83,160,0
201,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,102,102,207,207,0
202,0.5,0.6000000000000001,0.4,1.3499999999999999,0.75,0.6,43,61,84,198,0
203,0.12,0.16,0.56,0.24,0.16,0.56,47,58,70,105,0
204,0.36923076923076925,0.24615384615384617,0.27692307692307694,0.27692307692307694,0.4307692307692308,0.2923076923076923,46,60,92,172,0
205,0.2341040462427746,0.4046242774566474,0.3901734104046243,0.2514450867052023,0.4277456647398844,0.3988439306358382,49,63,87,154,0
206,0.21739130434782608,0.2608695652173913,0.21739130434782608,0.13043478260869565,0.29347826086956524,0.22826086956521738,4,6,12,45,0
207,0.42857142857142855,0.14285714285714285,0.9523809523809523,0.14285714285714285,0.7619047619047619,0.5714285714285714,82,183,299,320,0
208,0.7000000000000001,1.0,0.4,0.6000000000000001,0.8,0.4,26,34,53,83,0
209,0.22641509433962265,0.18867924528301888,0.24528301886792453,0.6792452830188679,0.3018867924528302,0.24528301886792453,39,53,76,130,0
210,0.12,0.1,0.28,0.12,0.12,0.28,32,44,64,104,0
211,0.35664335664335667,0.43356643356643354,0.34965034965034963,0.37762237762237766,0.43356643356643354,0.36363636363636365,65,95,142,237,0
212,0.15789473684210525,0.39473684210526316,0.23684210526315788,0.15789473684210525,0.39473684210526316,0.2631578947368421,48,63,97,153,0
213,0.30000000000000004,0.3217391304347826,0.391304347826087,0.28695652173913044,0.33043478260869563,0.4,79,103,149,228,0
214,0.3913043478260869,0.2608695652173913,0.30434782608695654,0.17391304347826086,0.5217391304347826,0.34782608695652173,39,50,66,138,0
215,0.31451612903225806,0.28225806451612906,0.36693548387096775,0.2782258064516129,0.2903225806451613,0.3911290322580645,59,73,103,176,0
216,64.5,32.5,0.5,38.0,31.25,0.5,13,15,17,21,0
217,0.603448275862069,0.3793103448275862,0.29310344827586204,0.25862068965517243,0.3448275862068966,0.3103448275862069,86,117,162,242,0
218,0.2,0.17777777777777778,0.5777777777777777,0.2,0.4444444444444444,0.24444444444444444,56,76,102,180,0
219,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.2222222222222222,30,41,57,93,0
220,0.5714285714285714,0.47619047619047616,0.23809523809523808,0.5714285714285714,0.47619047619047616,0.23809523809523808,37,59,81,176,0
221,0.43478260869565216,0.34782608695652173,0.21739130434782608,0.34782608695652173,0.34782608695652173,0.21739130434782608,41,53,73,125,0
222,1.25,0.375,0.4375,0.25,0.5,0.4375,39,64,109,186,0
223,0.23529411764705882,0.7058823529411765,0.17647058823529413,0.23529411764705882,0.5294117647058824,0.17647058823529413,96,177,288,300,0
224,0.3333333333333333,0.1111111111111111,0.6666666666666666,1.3333333333333333,0.4444444444444444,0.2222222222222222,36,54,122,246,0
225,0.4,0.1,0.4,0.30000000000000004,0.1,0.4,54,63,83,147,0
226,0.6956521739130435,0.34782608695652173,0.21739130434782608,0.6956521739130435,0.34782608695652173,0.21739130434782608,52,78,105,145,0
227,0.6153846153846154,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.9230769230769231,0.23076923076923078,47,67,90,242,0
228,0.8,0.8,0.8,0.8,0.2,0.5333333333333333,73,85,113,158,0
229,0.48,0.24,0.18,0.36,0.28,0.18,52,59,66,115,0
230,0.17391304347826086,0.7826086956521738,0.391304347826087,0.17391304347826086,1.0434782608695652,0.391304347826087,80,97,138,282,0
